time,team,site,odds
2020-12-27 16:06:17.185560,Tennessee Titans,betmgm,2.35
2020-12-27 16:06:17.185561,Tennessee Titans,pointsbetus,2.5
2020-12-27 16:06:17.185562,Tennessee Titans,intertops,2.55
2020-12-27 16:06:17.185563,Tennessee Titans,caesars,2.5
2020-12-27 16:06:17.185565,Buffalo Bills,williamhill_us,1.31
2020-12-27 16:06:17.185566,Buffalo Bills,bookmaker,1.31
2020-12-27 16:06:17.185568,Buffalo Bills,caesars,1.31
2020-12-27 16:06:17.185569,Buffalo Bills,betonlineag,1.32
2020-12-27 16:06:17.185570,Buffalo Bills,lowvig,1.32
2020-12-27 16:06:17.185572,Buffalo Bills,bovada,1.3
2020-12-27 16:06:17.185573,Buffalo Bills,betfair,1.33
2020-12-27 16:06:17.185574,Buffalo Bills,gtbets,1.31
2020-12-27 16:06:17.185575,Buffalo Bills,betrivers,1.32
2020-12-27 16:06:17.185576,Buffalo Bills,sugarhouse,1.32
2020-12-27 16:06:17.185578,Buffalo Bills,draftkings,1.32
2020-12-27 16:06:17.185579,Buffalo Bills,unibet,1.32
2020-12-27 16:06:17.185580,Buffalo Bills,mybookieag,1.29
2020-12-27 16:06:17.185581,Buffalo Bills,betmgm,1.29
2020-12-27 16:06:17.185583,Buffalo Bills,pointsbetus,1.31
2020-12-27 16:06:17.185584,Buffalo Bills,fanduel,1.31
2020-12-27 16:06:17.185585,Buffalo Bills,intertops,1.31
2020-12-27 16:06:17.185588,New England Patriots,williamhill_us,3.6
2020-12-27 16:06:17.185590,New England Patriots,bookmaker,3.63
2020-12-27 16:06:17.185591,New England Patriots,caesars,3.6
2020-12-27 16:06:17.185592,New England Patriots,betonlineag,3.6
2020-12-27 16:06:17.185593,New England Patriots,lowvig,3.6
2020-12-27 16:06:17.185595,New England Patriots,bovada,3.65
2020-12-27 16:06:17.185596,New England Patriots,betfair,3.9
2020-12-27 16:06:17.185597,New England Patriots,gtbets,3.6
2020-12-27 16:06:17.185598,New England Patriots,betrivers,3.6
2020-12-27 16:06:17.185600,New England Patriots,sugarhouse,3.6
2020-12-27 16:06:17.185601,New England Patriots,draftkings,3.6
2020-12-27 16:06:17.185602,New England Patriots,unibet,3.6
2020-12-27 16:06:17.185603,New England Patriots,mybookieag,3.7
2020-12-27 16:06:17.185605,New England Patriots,betmgm,3.7
2020-12-27 16:06:17.185606,New England Patriots,pointsbetus,3.5
2020-12-27 16:06:17.185607,New England Patriots,fanduel,3.6
2020-12-27 16:06:17.185608,New England Patriots,intertops,3.6
2020-12-27 16:11:18.328368,Baltimore Ravens,fanduel,1.0
2020-12-27 16:11:18.328377,Baltimore Ravens,williamhill_us,1.23
2020-12-27 16:11:18.328379,Baltimore Ravens,betmgm,1.01
2020-12-27 16:11:18.328380,Baltimore Ravens,gtbets,1.08
2020-12-27 16:11:18.328381,Baltimore Ravens,caesars,1.01
2020-12-27 16:11:18.328383,New York Giants,fanduel,27.0
2020-12-27 16:11:18.328385,New York Giants,williamhill_us,4.6
2020-12-27 16:11:18.328386,New York Giants,betmgm,34.0
2020-12-27 16:11:18.328387,New York Giants,gtbets,7.09
2020-12-27 16:11:18.328388,New York Giants,caesars,21.5
2020-12-27 16:11:18.328391,Cleveland Browns,betfair,2.32
2020-12-27 16:11:18.328392,Cleveland Browns,fanduel,2.94
2020-12-27 16:11:18.328394,Cleveland Browns,sugarhouse,3.0
2020-12-27 16:11:18.328395,Cleveland Browns,betrivers,2.65
2020-12-27 16:11:18.328396,Cleveland Browns,draftkings,2.65
2020-12-27 16:11:18.328397,Cleveland Browns,unibet,2.65
2020-12-27 16:11:18.328399,Cleveland Browns,gtbets,2.75
2020-12-27 16:11:18.328400,Cleveland Browns,pointsbetus,2.7
2020-12-27 16:11:18.328402,Cleveland Browns,williamhill_us,1.33
2020-12-27 16:11:18.328403,Cleveland Browns,betmgm,2.8
2020-12-27 16:11:18.328404,Cleveland Browns,caesars,3.9
2020-12-27 16:11:18.328406,New York Jets,betfair,1.47
2020-12-27 16:11:18.328407,New York Jets,fanduel,1.41
2020-12-27 16:11:18.328408,New York Jets,sugarhouse,1.38
2020-12-27 16:11:18.328410,New York Jets,betrivers,1.47
2020-12-27 16:11:18.328411,New York Jets,draftkings,1.47
2020-12-27 16:11:18.328412,New York Jets,unibet,1.47
2020-12-27 16:11:18.328414,New York Jets,gtbets,1.43
2020-12-27 16:11:18.328415,New York Jets,pointsbetus,1.47
2020-12-27 16:11:18.328416,New York Jets,williamhill_us,3.5
2020-12-27 16:11:18.328417,New York Jets,betmgm,1.4
2020-12-27 16:11:18.328419,New York Jets,caesars,1.24
2020-12-27 16:11:18.328420,Cincinnati Bengals,betfair,1.04
2020-12-27 16:11:18.328422,Cincinnati Bengals,caesars,1.63
2020-12-27 16:11:18.328423,Cincinnati Bengals,williamhill_us,3.8
2020-12-27 16:11:18.328425,Cincinnati Bengals,betmgm,1.5
2020-12-27 16:11:18.328426,Cincinnati Bengals,pointsbetus,1.0
2020-12-27 16:11:18.328428,Cincinnati Bengals,gtbets,1.31
2020-12-27 16:11:18.328429,Houston Texans,betfair,1.05
2020-12-27 16:11:18.328430,Houston Texans,caesars,2.25
2020-12-27 16:11:18.328432,Houston Texans,williamhill_us,1.29
2020-12-27 16:11:18.328433,Houston Texans,betmgm,2.7
2020-12-27 16:11:18.328434,Houston Texans,pointsbetus,1.0
2020-12-27 16:11:18.328435,Houston Texans,gtbets,3.25
2020-12-27 16:11:18.328437,Indianapolis Colts,betfair,3.25
2020-12-27 16:11:18.328439,Indianapolis Colts,fanduel,4.4
2020-12-27 16:11:18.328440,Indianapolis Colts,pointsbetus,1.0
2020-12-27 16:11:18.328442,Indianapolis Colts,mybookieag,2.65
2020-12-27 16:11:18.328443,Indianapolis Colts,unibet,4.25
2020-12-27 16:11:18.328444,Indianapolis Colts,sugarhouse,4.25
2020-12-27 16:11:18.328446,Indianapolis Colts,draftkings,4.25
2020-12-27 16:11:18.328447,Indianapolis Colts,betrivers,4.25
2020-12-27 16:11:18.328448,Indianapolis Colts,gtbets,2.39
2020-12-27 16:11:18.328450,Indianapolis Colts,williamhill_us,1.91
2020-12-27 16:11:18.328451,Indianapolis Colts,betmgm,2.25
2020-12-27 16:11:18.328452,Indianapolis Colts,caesars,2.2
2020-12-27 16:11:18.328454,Pittsburgh Steelers,betfair,1.28
2020-12-27 16:11:18.328455,Pittsburgh Steelers,fanduel,1.21
2020-12-27 16:11:18.328456,Pittsburgh Steelers,pointsbetus,1.0
2020-12-27 16:11:18.328458,Pittsburgh Steelers,mybookieag,1.35
2020-12-27 16:11:18.328459,Pittsburgh Steelers,unibet,1.22
2020-12-27 16:11:18.328461,Pittsburgh Steelers,sugarhouse,1.22
2020-12-27 16:11:18.328462,Pittsburgh Steelers,draftkings,1.22
2020-12-27 16:11:18.328463,Pittsburgh Steelers,betrivers,1.22
2020-12-27 16:11:18.328464,Pittsburgh Steelers,gtbets,1.53
2020-12-27 16:11:18.328466,Pittsburgh Steelers,williamhill_us,1.91
2020-12-27 16:11:18.328467,Pittsburgh Steelers,betmgm,1.65
2020-12-27 16:11:18.328468,Pittsburgh Steelers,caesars,1.65
2020-12-27 16:11:18.328470,Denver Broncos,betonlineag,2.06
2020-12-27 16:11:18.328471,Denver Broncos,fanduel,2.18
2020-12-27 16:11:18.328473,Denver Broncos,lowvig,2.07
2020-12-27 16:11:18.328474,Denver Broncos,williamhill_us,2.1
2020-12-27 16:11:18.328475,Denver Broncos,bookmaker,2.14
2020-12-27 16:11:18.328477,Denver Broncos,betfair,2.16
2020-12-27 16:11:18.328479,Denver Broncos,betmgm,2.3
2020-12-27 16:11:18.328480,Denver Broncos,gtbets,2.26
2020-12-27 16:11:18.328481,Denver Broncos,sugarhouse,2.25
2020-12-27 16:11:18.328483,Denver Broncos,unibet,2.25
2020-12-27 16:11:18.328484,Denver Broncos,betrivers,2.25
2020-12-27 16:11:18.328485,Denver Broncos,draftkings,2.25
2020-12-27 16:11:18.328486,Denver Broncos,mybookieag,2.15
2020-12-27 16:11:18.328488,Denver Broncos,bovada,2.1
2020-12-27 16:11:18.328489,Denver Broncos,pointsbetus,2.45
2020-12-27 16:11:18.328490,Denver Broncos,intertops,2.05
2020-12-27 16:11:18.328492,Denver Broncos,caesars,2.55
2020-12-27 16:11:18.328493,Los Angeles Chargers,betonlineag,1.78
2020-12-27 16:11:18.328494,Los Angeles Chargers,fanduel,1.69
2020-12-27 16:11:18.328495,Los Angeles Chargers,lowvig,1.79
2020-12-27 16:11:18.328497,Los Angeles Chargers,williamhill_us,1.77
2020-12-27 16:11:18.328498,Los Angeles Chargers,bookmaker,1.69
2020-12-27 16:11:18.328500,Los Angeles Chargers,betfair,1.7
2020-12-27 16:11:18.328501,Los Angeles Chargers,betmgm,1.62
2020-12-27 16:11:18.328502,Los Angeles Chargers,gtbets,1.6
2020-12-27 16:11:18.328503,Los Angeles Chargers,sugarhouse,1.63
2020-12-27 16:11:18.328505,Los Angeles Chargers,unibet,1.63
2020-12-27 16:11:18.328506,Los Angeles Chargers,betrivers,1.63
2020-12-27 16:11:18.328507,Los Angeles Chargers,draftkings,1.63
2020-12-27 16:11:18.328508,Los Angeles Chargers,mybookieag,1.74
2020-12-27 16:11:18.328510,Los Angeles Chargers,bovada,1.77
2020-12-27 16:11:18.328511,Los Angeles Chargers,pointsbetus,1.59
2020-12-27 16:11:18.328512,Los Angeles Chargers,intertops,1.8
2020-12-27 16:11:18.328513,Los Angeles Chargers,caesars,1.5
2020-12-27 16:11:18.328515,Carolina Panthers,williamhill_us,1.87
2020-12-27 16:11:18.328516,Carolina Panthers,lowvig,1.85
2020-12-27 16:11:18.328518,Carolina Panthers,betonlineag,1.84
2020-12-27 16:11:18.328519,Carolina Panthers,fanduel,1.63
2020-12-27 16:11:18.328520,Carolina Panthers,caesars,1.71
2020-12-27 16:11:18.328522,Carolina Panthers,betfair,1.64
2020-12-27 16:11:18.328523,Carolina Panthers,unibet,1.63
2020-12-27 16:11:18.328524,Carolina Panthers,betrivers,1.63
2020-12-27 16:11:18.328525,Carolina Panthers,sugarhouse,1.68
2020-12-27 16:11:18.328527,Carolina Panthers,draftkings,1.63
2020-12-27 16:11:18.328528,Carolina Panthers,betmgm,1.62
2020-12-27 16:11:18.328529,Carolina Panthers,pointsbetus,1.67
2020-12-27 16:11:18.328530,Carolina Panthers,gtbets,1.6
2020-12-27 16:11:18.328532,Carolina Panthers,bovada,1.87
2020-12-27 16:11:18.328533,Carolina Panthers,bookmaker,1.87
2020-12-27 16:11:18.328534,Carolina Panthers,intertops,1.83
2020-12-27 16:11:18.328535,Carolina Panthers,mybookieag,1.8
2020-12-27 16:11:18.328537,Washington Football Team,williamhill_us,1.95
2020-12-27 16:11:18.328538,Washington Football Team,lowvig,1.98
2020-12-27 16:11:18.328539,Washington Football Team,betonlineag,1.98
2020-12-27 16:11:18.328541,Washington Football Team,fanduel,2.28
2020-12-27 16:11:18.328542,Washington Football Team,caesars,2.1
2020-12-27 16:11:18.328543,Washington Football Team,betfair,2.14
2020-12-27 16:11:18.328544,Washington Football Team,unibet,2.28
2020-12-27 16:11:18.328545,Washington Football Team,betrivers,2.28
2020-12-27 16:11:18.328547,Washington Football Team,sugarhouse,2.18
2020-12-27 16:11:18.328549,Washington Football Team,draftkings,2.28
2020-12-27 16:11:18.328550,Washington Football Team,betmgm,2.3
2020-12-27 16:11:18.328551,Washington Football Team,pointsbetus,2.3
2020-12-27 16:11:18.328552,Washington Football Team,gtbets,2.26
2020-12-27 16:11:18.328554,Washington Football Team,bovada,1.95
2020-12-27 16:11:18.328555,Washington Football Team,bookmaker,1.91
2020-12-27 16:11:18.328556,Washington Football Team,intertops,2.0
2020-12-27 16:11:18.328557,Washington Football Team,mybookieag,2.05
2020-12-27 16:11:18.328559,Los Angeles Rams,betonlineag,2.02
2020-12-27 16:11:18.328560,Los Angeles Rams,fanduel,2.02
2020-12-27 16:11:18.328562,Los Angeles Rams,lowvig,2.03
2020-12-27 16:11:18.328563,Los Angeles Rams,williamhill_us,2.05
2020-12-27 16:11:18.328564,Los Angeles Rams,bookmaker,2.06
2020-12-27 16:11:18.328566,Los Angeles Rams,betfair,2.12
2020-12-27 16:11:18.328567,Los Angeles Rams,gtbets,1.99
2020-12-27 16:11:18.328568,Los Angeles Rams,betrivers,2.07
2020-12-27 16:11:18.328569,Los Angeles Rams,sugarhouse,2.07
2020-12-27 16:11:18.328571,Los Angeles Rams,unibet,2.07
2020-12-27 16:11:18.328572,Los Angeles Rams,draftkings,2.07
2020-12-27 16:11:18.328573,Los Angeles Rams,mybookieag,2.05
2020-12-27 16:11:18.328574,Los Angeles Rams,betmgm,2.0
2020-12-27 16:11:18.328576,Los Angeles Rams,bovada,2.1
2020-12-27 16:11:18.328577,Los Angeles Rams,pointsbetus,2.05
2020-12-27 16:11:18.328578,Los Angeles Rams,intertops,2.05
2020-12-27 16:11:18.328580,Los Angeles Rams,caesars,2.0
2020-12-27 16:11:18.328581,Seattle Seahawks,betonlineag,1.81
2020-12-27 16:11:18.328582,Seattle Seahawks,fanduel,1.83
2020-12-27 16:11:18.328584,Seattle Seahawks,lowvig,1.81
2020-12-27 16:11:18.328585,Seattle Seahawks,williamhill_us,1.8
2020-12-27 16:11:18.328586,Seattle Seahawks,bookmaker,1.79
2020-12-27 16:11:18.328587,Seattle Seahawks,betfair,1.88
2020-12-27 16:11:18.328589,Seattle Seahawks,gtbets,1.76
2020-12-27 16:11:18.328590,Seattle Seahawks,betrivers,1.81
2020-12-27 16:11:18.328591,Seattle Seahawks,sugarhouse,1.81
2020-12-27 16:11:18.328592,Seattle Seahawks,unibet,1.81
2020-12-27 16:11:18.328594,Seattle Seahawks,draftkings,1.81
2020-12-27 16:11:18.328595,Seattle Seahawks,mybookieag,1.8
2020-12-27 16:11:18.328596,Seattle Seahawks,betmgm,1.87
2020-12-27 16:11:18.328597,Seattle Seahawks,bovada,1.77
2020-12-27 16:11:18.328599,Seattle Seahawks,pointsbetus,1.8
2020-12-27 16:11:18.328600,Seattle Seahawks,intertops,1.8
2020-12-27 16:11:18.328601,Seattle Seahawks,caesars,1.83
2020-12-27 16:11:18.328603,Dallas Cowboys,williamhill_us,2.5
2020-12-27 16:11:18.328604,Dallas Cowboys,fanduel,2.44
2020-12-27 16:11:18.328605,Dallas Cowboys,bookmaker,2.48
2020-12-27 16:11:18.328607,Dallas Cowboys,betonlineag,2.5
2020-12-27 16:11:18.328609,Dallas Cowboys,lowvig,2.5
2020-12-27 16:11:18.328610,Dallas Cowboys,betfair,2.56
2020-12-27 16:11:18.328612,Dallas Cowboys,gtbets,2.5
2020-12-27 16:11:18.328613,Dallas Cowboys,betrivers,2.5
2020-12-27 16:11:18.328614,Dallas Cowboys,draftkings,2.5
2020-12-27 16:11:18.328615,Dallas Cowboys,sugarhouse,2.5
2020-12-27 16:11:18.328616,Dallas Cowboys,unibet,2.5
2020-12-27 16:11:18.328618,Dallas Cowboys,mybookieag,2.4
2020-12-27 16:11:18.328619,Dallas Cowboys,bovada,2.5
2020-12-27 16:11:18.328620,Dallas Cowboys,betmgm,2.35
2020-12-27 16:11:18.328622,Dallas Cowboys,pointsbetus,2.5
2020-12-27 16:11:18.328623,Dallas Cowboys,intertops,2.45
2020-12-27 16:11:18.328624,Dallas Cowboys,caesars,2.5
2020-12-27 16:11:18.328625,Philadelphia Eagles,williamhill_us,1.59
2020-12-27 16:11:18.328627,Philadelphia Eagles,fanduel,1.58
2020-12-27 16:11:18.328628,Philadelphia Eagles,bookmaker,1.59
2020-12-27 16:11:18.328630,Philadelphia Eagles,betonlineag,1.58
2020-12-27 16:11:18.328631,Philadelphia Eagles,lowvig,1.59
2020-12-27 16:11:18.328632,Philadelphia Eagles,betfair,1.63
2020-12-27 16:11:18.328633,Philadelphia Eagles,gtbets,1.59
2020-12-27 16:11:18.328635,Philadelphia Eagles,betrivers,1.57
2020-12-27 16:11:18.328636,Philadelphia Eagles,draftkings,1.57
2020-12-27 16:11:18.328637,Philadelphia Eagles,sugarhouse,1.57
2020-12-27 16:11:18.328638,Philadelphia Eagles,unibet,1.58
2020-12-27 16:11:18.328639,Philadelphia Eagles,mybookieag,1.59
2020-12-27 16:11:18.328641,Philadelphia Eagles,bovada,1.59
2020-12-27 16:11:18.328642,Philadelphia Eagles,betmgm,1.62
2020-12-27 16:11:18.328643,Philadelphia Eagles,pointsbetus,1.56
2020-12-27 16:11:18.328644,Philadelphia Eagles,intertops,1.61
2020-12-27 16:11:18.328646,Philadelphia Eagles,caesars,1.59
2020-12-27 16:11:18.328647,Green Bay Packers,williamhill_us,1.57
2020-12-27 16:11:18.328649,Green Bay Packers,betonlineag,1.59
2020-12-27 16:11:18.328650,Green Bay Packers,lowvig,1.59
2020-12-27 16:11:18.328651,Green Bay Packers,fanduel,1.57
2020-12-27 16:11:18.328653,Green Bay Packers,bookmaker,1.59
2020-12-27 16:11:18.328654,Green Bay Packers,betfair,1.64
2020-12-27 16:11:18.328655,Green Bay Packers,gtbets,1.56
2020-12-27 16:11:18.328656,Green Bay Packers,unibet,1.58
2020-12-27 16:11:18.328658,Green Bay Packers,sugarhouse,1.57
2020-12-27 16:11:18.328659,Green Bay Packers,betrivers,1.57
2020-12-27 16:11:18.328660,Green Bay Packers,draftkings,1.57
2020-12-27 16:11:18.328662,Green Bay Packers,mybookieag,1.61
2020-12-27 16:11:18.328663,Green Bay Packers,bovada,1.59
2020-12-27 16:11:18.328664,Green Bay Packers,betmgm,1.62
2020-12-27 16:11:18.328665,Green Bay Packers,pointsbetus,1.56
2020-12-27 16:11:18.328666,Green Bay Packers,intertops,1.57
2020-12-27 16:11:18.328668,Green Bay Packers,caesars,1.59
2020-12-27 16:11:18.328669,Tennessee Titans,williamhill_us,2.55
2020-12-27 16:11:18.328670,Tennessee Titans,betonlineag,2.48
2020-12-27 16:11:18.328672,Tennessee Titans,lowvig,2.48
2020-12-27 16:11:18.328673,Tennessee Titans,fanduel,2.48
2020-12-27 16:11:18.328674,Tennessee Titans,bookmaker,2.48
2020-12-27 16:11:18.328675,Tennessee Titans,betfair,2.56
2020-12-27 16:11:18.328676,Tennessee Titans,gtbets,2.55
2020-12-27 16:11:18.328678,Tennessee Titans,unibet,2.5
2020-12-27 16:11:18.328679,Tennessee Titans,sugarhouse,2.5
2020-12-27 16:11:18.328680,Tennessee Titans,betrivers,2.5
2020-12-27 16:11:18.328681,Tennessee Titans,draftkings,2.5
2020-12-27 16:11:18.328683,Tennessee Titans,mybookieag,2.35
2020-12-27 16:11:18.328684,Tennessee Titans,bovada,2.5
2020-12-27 16:11:18.328685,Tennessee Titans,betmgm,2.35
2020-12-27 16:11:18.328687,Tennessee Titans,pointsbetus,2.5
2020-12-27 16:11:18.328688,Tennessee Titans,intertops,2.55
2020-12-27 16:11:18.328689,Tennessee Titans,caesars,2.5
2020-12-27 16:11:18.328691,Buffalo Bills,williamhill_us,1.31
2020-12-27 16:11:18.328692,Buffalo Bills,bookmaker,1.31
2020-12-27 16:11:18.328694,Buffalo Bills,caesars,1.31
2020-12-27 16:11:18.328695,Buffalo Bills,betonlineag,1.32
2020-12-27 16:11:18.328696,Buffalo Bills,lowvig,1.32
2020-12-27 16:11:18.328697,Buffalo Bills,bovada,1.3
2020-12-27 16:11:18.328699,Buffalo Bills,betfair,1.33
2020-12-27 16:11:18.328700,Buffalo Bills,gtbets,1.31
2020-12-27 16:11:18.328701,Buffalo Bills,betrivers,1.32
2020-12-27 16:11:18.328702,Buffalo Bills,sugarhouse,1.32
2020-12-27 16:11:18.328704,Buffalo Bills,draftkings,1.32
2020-12-27 16:11:18.328705,Buffalo Bills,unibet,1.32
2020-12-27 16:11:18.328706,Buffalo Bills,mybookieag,1.29
2020-12-27 16:11:18.328708,Buffalo Bills,betmgm,1.29
2020-12-27 16:11:18.328709,Buffalo Bills,pointsbetus,1.31
2020-12-27 16:11:18.328710,Buffalo Bills,fanduel,1.31
2020-12-27 16:11:18.328711,Buffalo Bills,intertops,1.31
2020-12-27 16:11:18.328713,New England Patriots,williamhill_us,3.6
2020-12-27 16:11:18.328714,New England Patriots,bookmaker,3.63
2020-12-27 16:11:18.328716,New England Patriots,caesars,3.6
2020-12-27 16:11:18.328717,New England Patriots,betonlineag,3.6
2020-12-27 16:11:18.328718,New England Patriots,lowvig,3.6
2020-12-27 16:11:18.328719,New England Patriots,bovada,3.65
2020-12-27 16:11:18.328721,New England Patriots,betfair,3.9
2020-12-27 16:11:18.328722,New England Patriots,gtbets,3.6
2020-12-27 16:11:18.328723,New England Patriots,betrivers,3.6
2020-12-27 16:11:18.328724,New England Patriots,sugarhouse,3.6
2020-12-27 16:11:18.328726,New England Patriots,draftkings,3.6
2020-12-27 16:11:18.328727,New England Patriots,unibet,3.6
2020-12-27 16:11:18.328728,New England Patriots,mybookieag,3.7
2020-12-27 16:11:18.328729,New England Patriots,betmgm,3.7
2020-12-27 16:11:18.328731,New England Patriots,pointsbetus,3.5
2020-12-27 16:11:18.328732,New England Patriots,fanduel,3.6
2020-12-27 16:11:18.328733,New England Patriots,intertops,3.6
2020-12-27 16:16:19.573966,Cleveland Browns,betfair,1.81
2020-12-27 16:16:19.573976,Cleveland Browns,fanduel,2.38
2020-12-27 16:16:19.573977,Cleveland Browns,sugarhouse,3.55
2020-12-27 16:16:19.573979,Cleveland Browns,betrivers,3.55
2020-12-27 16:16:19.573980,Cleveland Browns,draftkings,3.55
2020-12-27 16:16:19.573982,Cleveland Browns,unibet,3.55
2020-12-27 16:16:19.573984,Cleveland Browns,gtbets,2.75
2020-12-27 16:16:19.573985,Cleveland Browns,pointsbetus,1.0
2020-12-27 16:16:19.573986,Cleveland Browns,williamhill_us,1.33
2020-12-27 16:16:19.573988,Cleveland Browns,betmgm,2.6
2020-12-27 16:16:19.573989,Cleveland Browns,caesars,2.7
2020-12-27 16:16:19.573991,New York Jets,betfair,1.51
2020-12-27 16:16:19.573993,New York Jets,fanduel,1.59
2020-12-27 16:16:19.573994,New York Jets,sugarhouse,1.29
2020-12-27 16:16:19.573995,New York Jets,betrivers,1.29
2020-12-27 16:16:19.573997,New York Jets,draftkings,1.29
2020-12-27 16:16:19.573998,New York Jets,unibet,1.29
2020-12-27 16:16:19.573999,New York Jets,gtbets,1.43
2020-12-27 16:16:19.574001,New York Jets,pointsbetus,1.0
2020-12-27 16:16:19.574002,New York Jets,williamhill_us,3.5
2020-12-27 16:16:19.574003,New York Jets,betmgm,1.44
2020-12-27 16:16:19.574004,New York Jets,caesars,1.43
2020-12-27 16:16:19.574007,Indianapolis Colts,betfair,3.05
2020-12-27 16:16:19.574009,Indianapolis Colts,fanduel,4.4
2020-12-27 16:16:19.574010,Indianapolis Colts,pointsbetus,1.0
2020-12-27 16:16:19.574012,Indianapolis Colts,mybookieag,2.65
2020-12-27 16:16:19.574014,Indianapolis Colts,unibet,4.25
2020-12-27 16:16:19.574015,Indianapolis Colts,sugarhouse,4.25
2020-12-27 16:16:19.574017,Indianapolis Colts,draftkings,4.25
2020-12-27 16:16:19.574019,Indianapolis Colts,betrivers,4.25
2020-12-27 16:16:19.574020,Indianapolis Colts,gtbets,2.39
2020-12-27 16:16:19.574022,Indianapolis Colts,williamhill_us,1.91
2020-12-27 16:16:19.574023,Indianapolis Colts,betmgm,2.25
2020-12-27 16:16:19.574025,Indianapolis Colts,caesars,2.2
2020-12-27 16:16:19.574027,Pittsburgh Steelers,betfair,1.29
2020-12-27 16:16:19.574028,Pittsburgh Steelers,fanduel,1.21
2020-12-27 16:16:19.574030,Pittsburgh Steelers,pointsbetus,1.0
2020-12-27 16:16:19.574031,Pittsburgh Steelers,mybookieag,1.35
2020-12-27 16:16:19.574032,Pittsburgh Steelers,unibet,1.22
2020-12-27 16:16:19.574034,Pittsburgh Steelers,sugarhouse,1.22
2020-12-27 16:16:19.574035,Pittsburgh Steelers,draftkings,1.22
2020-12-27 16:16:19.574036,Pittsburgh Steelers,betrivers,1.22
2020-12-27 16:16:19.574038,Pittsburgh Steelers,gtbets,1.53
2020-12-27 16:16:19.574039,Pittsburgh Steelers,williamhill_us,1.91
2020-12-27 16:16:19.574041,Pittsburgh Steelers,betmgm,1.65
2020-12-27 16:16:19.574042,Pittsburgh Steelers,caesars,1.65
2020-12-27 16:16:19.574045,Denver Broncos,betonlineag,2.06
2020-12-27 16:16:19.574047,Denver Broncos,fanduel,2.32
2020-12-27 16:16:19.574049,Denver Broncos,lowvig,2.07
2020-12-27 16:16:19.574050,Denver Broncos,williamhill_us,2.1
2020-12-27 16:16:19.574052,Denver Broncos,bookmaker,2.1
2020-12-27 16:16:19.574053,Denver Broncos,betfair,2.3
2020-12-27 16:16:19.574055,Denver Broncos,betmgm,2.3
2020-12-27 16:16:19.574057,Denver Broncos,gtbets,2.21
2020-12-27 16:16:19.574058,Denver Broncos,sugarhouse,2.25
2020-12-27 16:16:19.574060,Denver Broncos,unibet,2.23
2020-12-27 16:16:19.574061,Denver Broncos,betrivers,2.23
2020-12-27 16:16:19.574063,Denver Broncos,draftkings,2.23
2020-12-27 16:16:19.574064,Denver Broncos,mybookieag,2.29
2020-12-27 16:16:19.574066,Denver Broncos,bovada,2.1
2020-12-27 16:16:19.574068,Denver Broncos,pointsbetus,2.45
2020-12-27 16:16:19.574069,Denver Broncos,intertops,2.05
2020-12-27 16:16:19.574071,Denver Broncos,caesars,2.45
2020-12-27 16:16:19.574072,Los Angeles Chargers,betonlineag,1.78
2020-12-27 16:16:19.574073,Los Angeles Chargers,fanduel,1.62
2020-12-27 16:16:19.574075,Los Angeles Chargers,lowvig,1.79
2020-12-27 16:16:19.574076,Los Angeles Chargers,williamhill_us,1.77
2020-12-27 16:16:19.574077,Los Angeles Chargers,bookmaker,1.77
2020-12-27 16:16:19.574079,Los Angeles Chargers,betfair,1.69
2020-12-27 16:16:19.574080,Los Angeles Chargers,betmgm,1.62
2020-12-27 16:16:19.574082,Los Angeles Chargers,gtbets,1.62
2020-12-27 16:16:19.574083,Los Angeles Chargers,sugarhouse,1.64
2020-12-27 16:16:19.574084,Los Angeles Chargers,unibet,1.64
2020-12-27 16:16:19.574086,Los Angeles Chargers,betrivers,1.64
2020-12-27 16:16:19.574088,Los Angeles Chargers,draftkings,1.64
2020-12-27 16:16:19.574089,Los Angeles Chargers,mybookieag,1.55
2020-12-27 16:16:19.574090,Los Angeles Chargers,bovada,1.77
2020-12-27 16:16:19.574092,Los Angeles Chargers,pointsbetus,1.59
2020-12-27 16:16:19.574093,Los Angeles Chargers,intertops,1.8
2020-12-27 16:16:19.574094,Los Angeles Chargers,caesars,1.53
2020-12-27 16:16:19.574096,Carolina Panthers,williamhill_us,1.87
2020-12-27 16:16:19.574098,Carolina Panthers,lowvig,1.85
2020-12-27 16:16:19.574099,Carolina Panthers,betonlineag,1.84
2020-12-27 16:16:19.574100,Carolina Panthers,fanduel,2.0
2020-12-27 16:16:19.574102,Carolina Panthers,caesars,2.05
2020-12-27 16:16:19.574103,Carolina Panthers,betfair,1.67
2020-12-27 16:16:19.574105,Carolina Panthers,unibet,2.05
2020-12-27 16:16:19.574106,Carolina Panthers,betrivers,2.05
2020-12-27 16:16:19.574107,Carolina Panthers,sugarhouse,2.05
2020-12-27 16:16:19.574109,Carolina Panthers,draftkings,2.05
2020-12-27 16:16:19.574110,Carolina Panthers,betmgm,2.0
2020-12-27 16:16:19.574112,Carolina Panthers,pointsbetus,2.1
2020-12-27 16:16:19.574113,Carolina Panthers,gtbets,2.08
2020-12-27 16:16:19.574114,Carolina Panthers,bovada,1.87
2020-12-27 16:16:19.574116,Carolina Panthers,bookmaker,1.83
2020-12-27 16:16:19.574117,Carolina Panthers,intertops,1.83
