time,team,site,odds
2020-12-28 22:45:27.321668,New England Patriots,williamhill_us,3.8
2020-12-28 22:45:27.321669,New England Patriots,caesars,15.75
2020-12-28 22:45:27.321671,New England Patriots,gtbets,7.34
2020-12-28 22:45:27.321672,New England Patriots,mybookieag,3.95
2020-12-28 22:45:27.321674,New England Patriots,betmgm,14.0
2020-12-28 22:45:27.321677,Dallas Cowboys,lowvig,1.64
2020-12-28 22:45:27.321679,Dallas Cowboys,betonlineag,1.63
2020-12-28 22:45:27.321680,Dallas Cowboys,williamhill_us,1.67
2020-12-28 22:45:27.321682,Dallas Cowboys,fanduel,1.64
2020-12-28 22:45:27.321684,Dallas Cowboys,sugarhouse,1.68
2020-12-28 22:45:27.321685,Dallas Cowboys,unibet,1.68
2020-12-28 22:45:27.321687,Dallas Cowboys,betrivers,1.68
2020-12-28 22:45:27.321689,Dallas Cowboys,draftkings,1.68
2020-12-28 22:45:27.321691,Dallas Cowboys,pointsbetus,1.67
2020-12-28 22:45:27.321692,Dallas Cowboys,bookmaker,1.67
2020-12-28 22:45:27.321694,Dallas Cowboys,bovada,1.65
2020-12-28 22:45:27.321695,Dallas Cowboys,betmgm,1.67
2020-12-28 22:45:27.321697,Dallas Cowboys,gtbets,1.67
2020-12-28 22:45:27.321698,Dallas Cowboys,betfair,1.66
2020-12-28 22:45:27.321700,Dallas Cowboys,caesars,1.67
2020-12-28 22:45:27.321702,New York Giants,lowvig,2.37
2020-12-28 22:45:27.321704,New York Giants,betonlineag,2.37
2020-12-28 22:45:27.321705,New York Giants,williamhill_us,2.3
2020-12-28 22:45:27.321707,New York Giants,fanduel,2.32
2020-12-28 22:45:27.321708,New York Giants,sugarhouse,2.23
2020-12-28 22:45:27.321710,New York Giants,unibet,2.23
2020-12-28 22:45:27.321715,New York Giants,betrivers,2.23
2020-12-28 22:45:27.321716,New York Giants,draftkings,2.23
2020-12-28 22:45:27.321718,New York Giants,pointsbetus,2.3
2020-12-28 22:45:27.321719,New York Giants,bookmaker,2.28
2020-12-28 22:45:27.321721,New York Giants,bovada,2.35
2020-12-28 22:45:27.321723,New York Giants,betmgm,2.25
2020-12-28 22:45:27.321724,New York Giants,gtbets,2.3
2020-12-28 22:45:27.321726,New York Giants,betfair,2.4
2020-12-28 22:45:27.321727,New York Giants,caesars,2.3
2020-12-28 22:45:27.321730,Cleveland Browns,williamhill_us,1.3
2020-12-28 22:45:27.321732,Cleveland Browns,unibet,1.3
2020-12-28 22:45:27.321734,Cleveland Browns,betrivers,1.3
2020-12-28 22:45:27.321735,Cleveland Browns,sugarhouse,1.3
2020-12-28 22:45:27.321737,Cleveland Browns,draftkings,1.3
2020-12-28 22:45:27.321738,Cleveland Browns,betmgm,1.33
2020-12-28 22:45:27.321740,Cleveland Browns,betfair,1.28
2020-12-28 22:45:27.321741,Cleveland Browns,bovada,1.29
2020-12-28 22:45:27.321743,Cleveland Browns,pointsbetus,1.29
2020-12-28 22:45:27.321744,Cleveland Browns,fanduel,1.34
2020-12-28 22:45:27.321746,Cleveland Browns,gtbets,1.29
2020-12-28 22:45:27.321748,Pittsburgh Steelers,williamhill_us,3.75
2020-12-28 22:45:27.321749,Pittsburgh Steelers,unibet,3.55
2020-12-28 22:45:27.321751,Pittsburgh Steelers,betrivers,3.55
2020-12-28 22:45:27.321752,Pittsburgh Steelers,sugarhouse,3.55
2020-12-28 22:45:27.321754,Pittsburgh Steelers,draftkings,3.55
2020-12-28 22:45:27.321755,Pittsburgh Steelers,betmgm,3.5
2020-12-28 22:45:27.321757,Pittsburgh Steelers,betfair,3.8
2020-12-28 22:45:27.321758,Pittsburgh Steelers,bovada,3.75
2020-12-28 22:45:27.321760,Pittsburgh Steelers,pointsbetus,3.65
2020-12-28 22:45:27.321762,Pittsburgh Steelers,fanduel,3.35
2020-12-28 22:45:27.321764,Pittsburgh Steelers,gtbets,3.7
2020-12-28 22:45:27.321766,Baltimore Ravens,betonlineag,1.14
2020-12-28 22:45:27.321767,Baltimore Ravens,lowvig,1.14
2020-12-28 22:45:27.321769,Baltimore Ravens,williamhill_us,1.13
2020-12-28 22:45:27.321771,Baltimore Ravens,fanduel,1.17
2020-12-28 22:45:27.321772,Baltimore Ravens,bookmaker,1.14
2020-12-28 22:45:27.321774,Baltimore Ravens,pointsbetus,1.14
2020-12-28 22:45:27.321776,Baltimore Ravens,bovada,1.12
2020-12-28 22:45:27.321777,Baltimore Ravens,sugarhouse,1.14
2020-12-28 22:45:27.321779,Baltimore Ravens,betrivers,1.14
2020-12-28 22:45:27.321781,Baltimore Ravens,unibet,1.14
2020-12-28 22:45:27.321782,Baltimore Ravens,draftkings,1.14
2020-12-28 22:45:27.321785,Baltimore Ravens,betmgm,1.14
2020-12-28 22:45:27.321787,Baltimore Ravens,gtbets,1.14
2020-12-28 22:45:27.321789,Baltimore Ravens,betfair,1.17
2020-12-28 22:45:27.321791,Baltimore Ravens,caesars,1.14
2020-12-28 22:45:27.321792,Cincinnati Bengals,betonlineag,6.2
2020-12-28 22:45:27.321794,Cincinnati Bengals,lowvig,6.2
2020-12-28 22:45:27.321795,Cincinnati Bengals,williamhill_us,6.25
2020-12-28 22:45:27.321797,Cincinnati Bengals,fanduel,5.5
2020-12-28 22:45:27.321798,Cincinnati Bengals,bookmaker,6.06
2020-12-28 22:45:27.321800,Cincinnati Bengals,pointsbetus,6.0
2020-12-28 22:45:27.321801,Cincinnati Bengals,bovada,6.0
2020-12-28 22:45:27.321802,Cincinnati Bengals,sugarhouse,5.75
2020-12-28 22:45:27.321804,Cincinnati Bengals,betrivers,5.75
2020-12-28 22:45:27.321805,Cincinnati Bengals,unibet,5.75
2020-12-28 22:45:27.321807,Cincinnati Bengals,draftkings,5.75
2020-12-28 22:45:27.321808,Cincinnati Bengals,betmgm,6.25
2020-12-28 22:45:27.321811,Cincinnati Bengals,gtbets,6.4
2020-12-28 22:45:27.321813,Cincinnati Bengals,betfair,6.2
2020-12-28 22:45:27.321814,Cincinnati Bengals,caesars,6.0
2020-12-28 22:45:27.321816,Atlanta Falcons,betonlineag,3.4
2020-12-28 22:45:27.321818,Atlanta Falcons,williamhill_us,3.4
2020-12-28 22:45:27.321819,Atlanta Falcons,lowvig,3.4
2020-12-28 22:45:27.321821,Atlanta Falcons,fanduel,3.35
2020-12-28 22:45:27.321823,Atlanta Falcons,unibet,3.6
2020-12-28 22:45:27.321824,Atlanta Falcons,betrivers,3.6
2020-12-28 22:45:27.321826,Atlanta Falcons,sugarhouse,3.6
2020-12-28 22:45:27.321828,Atlanta Falcons,draftkings,3.6
2020-12-28 22:45:27.321830,Atlanta Falcons,betmgm,3.25
2020-12-28 22:45:27.321831,Atlanta Falcons,bovada,3.3
2020-12-28 22:45:27.321833,Atlanta Falcons,betfair,3.45
2020-12-28 22:45:27.321835,Atlanta Falcons,pointsbetus,3.3
2020-12-28 22:45:27.321837,Atlanta Falcons,bookmaker,3.37
2020-12-28 22:45:27.321839,Atlanta Falcons,gtbets,3.45
2020-12-28 22:45:27.321841,Atlanta Falcons,caesars,3.3
2020-12-28 22:45:27.321843,Tampa Bay Buccaneers,betonlineag,1.35
2020-12-28 22:45:27.321845,Tampa Bay Buccaneers,williamhill_us,1.36
2020-12-28 22:45:27.321847,Tampa Bay Buccaneers,lowvig,1.35
2020-12-28 22:45:27.321848,Tampa Bay Buccaneers,fanduel,1.34
2020-12-28 22:45:27.321850,Tampa Bay Buccaneers,unibet,1.32
2020-12-28 22:45:27.321851,Tampa Bay Buccaneers,betrivers,1.32
2020-12-28 22:45:27.321853,Tampa Bay Buccaneers,sugarhouse,1.32
2020-12-28 22:45:27.321854,Tampa Bay Buccaneers,draftkings,1.32
2020-12-28 22:45:27.321856,Tampa Bay Buccaneers,betmgm,1.36
2020-12-28 22:45:27.321857,Tampa Bay Buccaneers,bovada,1.36
2020-12-28 22:45:27.321859,Tampa Bay Buccaneers,betfair,1.36
2020-12-28 22:45:27.321860,Tampa Bay Buccaneers,pointsbetus,1.34
2020-12-28 22:45:27.321862,Tampa Bay Buccaneers,bookmaker,1.34
2020-12-28 22:45:27.321863,Tampa Bay Buccaneers,gtbets,1.34
2020-12-28 22:45:27.321865,Tampa Bay Buccaneers,caesars,1.37
2020-12-28 22:45:27.321868,Houston Texans,lowvig,3.9
2020-12-28 22:45:27.321869,Houston Texans,williamhill_us,3.95
2020-12-28 22:45:27.321871,Houston Texans,fanduel,3.85
2020-12-28 22:45:27.321873,Houston Texans,betonlineag,3.9
2020-12-28 22:45:27.321874,Houston Texans,sugarhouse,3.8
2020-12-28 22:45:27.321877,Houston Texans,draftkings,3.8
2020-12-28 22:45:27.321878,Houston Texans,unibet,3.8
2020-12-28 22:45:27.321880,Houston Texans,betrivers,3.8
2020-12-28 22:45:27.321881,Houston Texans,gtbets,3.8
2020-12-28 22:45:27.321883,Houston Texans,bovada,3.8
2020-12-28 22:45:27.321884,Houston Texans,betfair,4.0
2020-12-28 22:45:27.321886,Houston Texans,pointsbetus,3.85
2020-12-28 22:45:27.321888,Houston Texans,betmgm,3.9
2020-12-28 22:45:27.321889,Tennessee Titans,lowvig,1.28
2020-12-28 22:45:27.321891,Tennessee Titans,williamhill_us,1.28
2020-12-28 22:45:27.321893,Tennessee Titans,fanduel,1.28
2020-12-28 22:45:27.321894,Tennessee Titans,betonlineag,1.27
2020-12-28 22:45:27.321895,Tennessee Titans,sugarhouse,1.27
2020-12-28 22:45:27.321897,Tennessee Titans,draftkings,1.27
2020-12-28 22:45:27.321898,Tennessee Titans,unibet,1.27
2020-12-28 22:45:27.321900,Tennessee Titans,betrivers,1.27
2020-12-28 22:45:27.321901,Tennessee Titans,gtbets,1.28
2020-12-28 22:45:27.321903,Tennessee Titans,bovada,1.28
2020-12-28 22:45:27.321904,Tennessee Titans,betfair,1.29
2020-12-28 22:45:27.321905,Tennessee Titans,pointsbetus,1.27
2020-12-28 22:45:27.321907,Tennessee Titans,betmgm,1.29
2020-12-28 22:45:27.321909,Indianapolis Colts,williamhill_us,1.09
2020-12-28 22:45:27.321911,Indianapolis Colts,lowvig,1.1
2020-12-28 22:45:27.321913,Indianapolis Colts,betonlineag,1.1
2020-12-28 22:45:27.321915,Indianapolis Colts,fanduel,1.11
2020-12-28 22:45:27.321916,Indianapolis Colts,sugarhouse,1.1
2020-12-28 22:45:27.321918,Indianapolis Colts,unibet,1.1
2020-12-28 22:45:27.321920,Indianapolis Colts,betrivers,1.1
2020-12-28 22:45:27.321921,Indianapolis Colts,draftkings,1.1
2020-12-28 22:45:27.321923,Indianapolis Colts,pointsbetus,1.1
2020-12-28 22:45:27.321924,Indianapolis Colts,bookmaker,1.09
2020-12-28 22:45:27.321926,Indianapolis Colts,bovada,1.08
2020-12-28 22:45:27.321927,Indianapolis Colts,betmgm,1.09
2020-12-28 22:45:27.321929,Indianapolis Colts,gtbets,1.1
2020-12-28 22:45:27.321931,Indianapolis Colts,betfair,1.12
2020-12-28 22:45:27.321933,Jacksonville Jaguars,williamhill_us,8.0
2020-12-28 22:45:27.321934,Jacksonville Jaguars,lowvig,7.6
2020-12-28 22:45:27.321936,Jacksonville Jaguars,betonlineag,7.6
2020-12-28 22:45:27.321937,Jacksonville Jaguars,fanduel,7.1
2020-12-28 22:45:27.321939,Jacksonville Jaguars,sugarhouse,7.5
2020-12-28 22:45:27.321940,Jacksonville Jaguars,unibet,7.5
2020-12-28 22:45:27.321942,Jacksonville Jaguars,betrivers,7.5
2020-12-28 22:45:27.321943,Jacksonville Jaguars,draftkings,7.5
2020-12-28 22:45:27.321944,Jacksonville Jaguars,pointsbetus,7.8
2020-12-28 22:45:27.321946,Jacksonville Jaguars,bookmaker,8.11
2020-12-28 22:45:27.321948,Jacksonville Jaguars,bovada,8.0
2020-12-28 22:45:27.321949,Jacksonville Jaguars,betmgm,8.25
2020-12-28 22:45:27.321951,Jacksonville Jaguars,gtbets,8.3
2020-12-28 22:45:27.321952,Jacksonville Jaguars,betfair,8.2
2020-12-28 22:45:27.321955,San Francisco 49ers,betonlineag,2.9
2020-12-28 22:45:27.321956,San Francisco 49ers,lowvig,2.9
2020-12-28 22:45:27.321958,San Francisco 49ers,fanduel,2.72
2020-12-28 22:45:27.321959,San Francisco 49ers,unibet,2.75
2020-12-28 22:45:27.321961,San Francisco 49ers,sugarhouse,2.75
2020-12-28 22:45:27.321962,San Francisco 49ers,betrivers,2.75
2020-12-28 22:45:27.321964,San Francisco 49ers,draftkings,2.75
2020-12-28 22:45:27.321965,San Francisco 49ers,betmgm,2.65
2020-12-28 22:45:27.321967,San Francisco 49ers,betfair,3.0
2020-12-28 22:45:27.321968,San Francisco 49ers,bookmaker,2.84
2020-12-28 22:45:27.321970,San Francisco 49ers,pointsbetus,2.8
2020-12-28 22:45:27.321971,San Francisco 49ers,gtbets,2.95
2020-12-28 22:45:27.321973,San Francisco 49ers,williamhill_us,2.9
2020-12-28 22:45:27.321974,San Francisco 49ers,bovada,2.85
2020-12-28 22:45:27.321976,Seattle Seahawks,betonlineag,1.45
2020-12-28 22:45:27.321977,Seattle Seahawks,lowvig,1.46
2020-12-28 22:45:27.321979,Seattle Seahawks,fanduel,1.49
2020-12-28 22:45:27.321980,Seattle Seahawks,unibet,1.47
2020-12-28 22:45:27.321982,Seattle Seahawks,sugarhouse,1.47
2020-12-28 22:45:27.321983,Seattle Seahawks,betrivers,1.47
2020-12-28 22:45:27.321985,Seattle Seahawks,draftkings,1.47
2020-12-28 22:45:27.321986,Seattle Seahawks,betmgm,1.5
2020-12-28 22:45:27.321988,Seattle Seahawks,betfair,1.42
2020-12-28 22:45:27.321989,Seattle Seahawks,bookmaker,1.45
2020-12-28 22:45:27.321991,Seattle Seahawks,pointsbetus,1.44
2020-12-28 22:45:27.321992,Seattle Seahawks,gtbets,1.44
2020-12-28 22:45:27.321993,Seattle Seahawks,williamhill_us,1.45
2020-12-28 22:45:27.321995,Seattle Seahawks,bovada,1.44
2020-12-28 22:45:27.321997,Carolina Panthers,betonlineag,3.4
2020-12-28 22:45:27.321998,Carolina Panthers,lowvig,3.4
2020-12-28 22:45:27.322000,Carolina Panthers,williamhill_us,3.45
2020-12-28 22:45:27.322001,Carolina Panthers,fanduel,3.4
2020-12-28 22:45:27.322003,Carolina Panthers,unibet,3.4
2020-12-28 22:45:27.322005,Carolina Panthers,betrivers,3.4
2020-12-28 22:45:27.322006,Carolina Panthers,sugarhouse,3.4
2020-12-28 22:45:27.322008,Carolina Panthers,draftkings,3.4
2020-12-28 22:45:27.322010,Carolina Panthers,betmgm,3.25
2020-12-28 22:45:27.322011,Carolina Panthers,betfair,3.45
2020-12-28 22:45:27.322013,Carolina Panthers,bovada,3.3
2020-12-28 22:45:27.322015,Carolina Panthers,pointsbetus,3.3
2020-12-28 22:45:27.322016,Carolina Panthers,bookmaker,3.37
2020-12-28 22:45:27.322018,Carolina Panthers,gtbets,3.5
2020-12-28 22:45:27.322020,New Orleans Saints,betonlineag,1.35
2020-12-28 22:45:27.322022,New Orleans Saints,lowvig,1.35
2020-12-28 22:45:27.322023,New Orleans Saints,williamhill_us,1.34
2020-12-28 22:45:27.322025,New Orleans Saints,fanduel,1.34
2020-12-28 22:45:27.322026,New Orleans Saints,unibet,1.33
2020-12-28 22:45:27.322028,New Orleans Saints,betrivers,1.33
2020-12-28 22:45:27.322029,New Orleans Saints,sugarhouse,1.33
2020-12-28 22:45:27.322031,New Orleans Saints,draftkings,1.33
2020-12-28 22:45:27.322032,New Orleans Saints,betmgm,1.36
2020-12-28 22:45:27.322034,New Orleans Saints,betfair,1.35
2020-12-28 22:45:27.322035,New Orleans Saints,bovada,1.36
2020-12-28 22:45:27.322036,New Orleans Saints,pointsbetus,1.34
2020-12-28 22:45:27.322038,New Orleans Saints,bookmaker,1.34
2020-12-28 22:45:27.322039,New Orleans Saints,gtbets,1.33
2020-12-28 22:45:27.322042,Denver Broncos,betonlineag,2.2
2020-12-28 22:45:27.322043,Denver Broncos,lowvig,2.2
2020-12-28 22:45:27.322045,Denver Broncos,fanduel,2.16
2020-12-28 22:45:27.322047,Denver Broncos,williamhill_us,2.2
2020-12-28 22:45:27.322048,Denver Broncos,bookmaker,2.3
2020-12-28 22:45:27.322050,Denver Broncos,pointsbetus,2.2
2020-12-28 22:45:27.322051,Denver Broncos,betrivers,2.17
2020-12-28 22:45:27.322053,Denver Broncos,unibet,2.17
2020-12-28 22:45:27.322054,Denver Broncos,sugarhouse,2.17
2020-12-28 22:45:27.322056,Denver Broncos,draftkings,2.17
2020-12-28 22:45:27.322058,Denver Broncos,betmgm,2.1
2020-12-28 22:45:27.322059,Denver Broncos,gtbets,2.2
2020-12-28 22:45:27.322061,Denver Broncos,bovada,2.25
2020-12-28 22:45:27.322062,Denver Broncos,betfair,2.2
2020-12-28 22:45:27.322064,Las Vegas Raiders,betonlineag,1.71
2020-12-28 22:45:27.322066,Las Vegas Raiders,lowvig,1.71
2020-12-28 22:45:27.322067,Las Vegas Raiders,fanduel,1.74
2020-12-28 22:45:27.322069,Las Vegas Raiders,williamhill_us,1.71
2020-12-28 22:45:27.322070,Las Vegas Raiders,bookmaker,1.67
2020-12-28 22:45:27.322072,Las Vegas Raiders,pointsbetus,1.71
2020-12-28 22:45:27.322073,Las Vegas Raiders,betrivers,1.7
2020-12-28 22:45:27.322075,Las Vegas Raiders,unibet,1.7
2020-12-28 22:45:27.322076,Las Vegas Raiders,sugarhouse,1.7
2020-12-28 22:45:27.322078,Las Vegas Raiders,draftkings,1.7
2020-12-28 22:45:27.322079,Las Vegas Raiders,betmgm,1.77
2020-12-28 22:45:27.322081,Las Vegas Raiders,gtbets,1.71
2020-12-28 22:45:27.322082,Las Vegas Raiders,bovada,1.69
2020-12-28 22:45:27.322084,Las Vegas Raiders,betfair,1.77
2020-12-28 22:45:27.322086,Chicago Bears,betfair,3.05
2020-12-28 22:45:27.322088,Chicago Bears,pointsbetus,2.95
2020-12-28 22:45:27.322089,Chicago Bears,lowvig,3.15
2020-12-28 22:45:27.322091,Chicago Bears,betonlineag,3.15
2020-12-28 22:45:27.322092,Chicago Bears,sugarhouse,3.0
2020-12-28 22:45:27.322094,Chicago Bears,draftkings,3.0
2020-12-28 22:45:27.322212,Chicago Bears,betrivers,3.0
2020-12-28 22:45:27.322214,Chicago Bears,bookmaker,2.99
2020-12-28 22:45:27.322216,Chicago Bears,unibet,3.0
2020-12-28 22:45:27.322217,Chicago Bears,gtbets,3.1
2020-12-28 22:45:27.322219,Chicago Bears,bovada,3.2
2020-12-28 22:45:27.322221,Chicago Bears,fanduel,3.2
2020-12-28 22:45:27.322222,Chicago Bears,williamhill_us,3.05
2020-12-28 22:45:27.322224,Chicago Bears,betmgm,2.9
2020-12-28 22:45:27.322226,Green Bay Packers,betfair,1.42
2020-12-28 22:45:27.322227,Green Bay Packers,pointsbetus,1.41
2020-12-28 22:45:27.322229,Green Bay Packers,lowvig,1.39
2020-12-28 22:45:27.322230,Green Bay Packers,betonlineag,1.39
2020-12-28 22:45:27.322231,Green Bay Packers,sugarhouse,1.41
2020-12-28 22:45:27.322233,Green Bay Packers,draftkings,1.41
2020-12-28 22:45:27.322234,Green Bay Packers,betrivers,1.41
2020-12-28 22:45:27.322236,Green Bay Packers,bookmaker,1.42
2020-12-28 22:45:27.322237,Green Bay Packers,unibet,1.41
2020-12-28 22:45:27.322238,Green Bay Packers,gtbets,1.4
2020-12-28 22:45:27.322240,Green Bay Packers,bovada,1.37
2020-12-28 22:45:27.322241,Green Bay Packers,fanduel,1.37
2020-12-28 22:45:27.322243,Green Bay Packers,williamhill_us,1.41
2020-12-28 22:45:27.322244,Green Bay Packers,betmgm,1.44
2020-12-28 22:45:27.322246,Arizona Cardinals,betfair,1.79
2020-12-28 22:45:27.322248,Arizona Cardinals,fanduel,1.98
2020-12-28 22:45:27.322249,Arizona Cardinals,sugarhouse,2.0
2020-12-28 22:45:27.322251,Arizona Cardinals,betrivers,2.0
2020-12-28 22:45:27.322252,Arizona Cardinals,unibet,2.0
2020-12-28 22:45:27.322254,Arizona Cardinals,draftkings,2.0
2020-12-28 22:45:27.322255,Los Angeles Rams,betfair,1.91
2020-12-28 22:45:27.322257,Los Angeles Rams,fanduel,1.86
2020-12-28 22:45:27.322259,Los Angeles Rams,sugarhouse,1.83
2020-12-28 22:45:27.322260,Los Angeles Rams,betrivers,1.83
2020-12-28 22:45:27.322261,Los Angeles Rams,unibet,1.83
2020-12-28 22:45:27.322263,Los Angeles Rams,draftkings,1.83
2020-12-28 22:45:27.322265,Philadelphia Eagles,unibet,2.02
2020-12-28 22:45:27.322266,Philadelphia Eagles,lowvig,2.1
2020-12-28 22:45:27.322268,Philadelphia Eagles,betonlineag,2.1
2020-12-28 22:45:27.322269,Philadelphia Eagles,williamhill_us,2.1
2020-12-28 22:45:27.322271,Philadelphia Eagles,sugarhouse,2.02
2020-12-28 22:45:27.322272,Philadelphia Eagles,betrivers,2.02
2020-12-28 22:45:27.322273,Philadelphia Eagles,draftkings,2.02
2020-12-28 22:45:27.322275,Philadelphia Eagles,betfair,2.12
2020-12-28 22:45:27.322276,Philadelphia Eagles,gtbets,2.1
2020-12-28 22:45:27.322278,Philadelphia Eagles,fanduel,2.0
2020-12-28 22:45:27.322279,Philadelphia Eagles,betmgm,2.0
2020-12-28 22:45:27.322281,Philadelphia Eagles,bookmaker,2.1
2020-12-28 22:45:27.322283,Philadelphia Eagles,bovada,2.1
2020-12-28 22:45:27.322284,Washington Football Team,unibet,1.8
2020-12-28 22:45:27.322286,Washington Football Team,lowvig,1.77
2020-12-28 22:45:27.322287,Washington Football Team,betonlineag,1.76
2020-12-28 22:45:27.322289,Washington Football Team,williamhill_us,1.77
2020-12-28 22:45:27.322290,Washington Football Team,sugarhouse,1.8
2020-12-28 22:45:27.322292,Washington Football Team,betrivers,1.8
2020-12-28 22:45:27.322293,Washington Football Team,draftkings,1.8
2020-12-28 22:45:27.322294,Washington Football Team,betfair,1.83
2020-12-28 22:45:27.322296,Washington Football Team,gtbets,1.77
2020-12-28 22:45:27.322297,Washington Football Team,fanduel,1.85
2020-12-28 22:45:27.322299,Washington Football Team,betmgm,1.87
2020-12-28 22:45:27.322300,Washington Football Team,bookmaker,1.77
2020-12-28 22:45:27.322301,Washington Football Team,bovada,1.77
2020-12-28 22:46:28.363314,Buffalo Bills,williamhill_us,1.29
2020-12-28 22:46:28.363324,Buffalo Bills,caesars,1.03
2020-12-28 22:46:28.363326,Buffalo Bills,gtbets,1.07
2020-12-28 22:46:28.363328,Buffalo Bills,mybookieag,1.28
2020-12-28 22:46:28.363329,Buffalo Bills,betmgm,1.02
2020-12-28 22:46:28.363332,New England Patriots,williamhill_us,3.8
2020-12-28 22:46:28.363333,New England Patriots,caesars,15.75
2020-12-28 22:46:28.363334,New England Patriots,gtbets,7.34
2020-12-28 22:46:28.363336,New England Patriots,mybookieag,3.95
2020-12-28 22:46:28.363337,New England Patriots,betmgm,14.0
2020-12-28 22:46:28.363340,Dallas Cowboys,lowvig,1.64
2020-12-28 22:46:28.363342,Dallas Cowboys,betonlineag,1.63
2020-12-28 22:46:28.363343,Dallas Cowboys,williamhill_us,1.67
2020-12-28 22:46:28.363345,Dallas Cowboys,fanduel,1.64
2020-12-28 22:46:28.363346,Dallas Cowboys,sugarhouse,1.68
2020-12-28 22:46:28.363348,Dallas Cowboys,unibet,1.68
2020-12-28 22:46:28.363349,Dallas Cowboys,betrivers,1.68
2020-12-28 22:46:28.363351,Dallas Cowboys,draftkings,1.68
2020-12-28 22:46:28.363353,Dallas Cowboys,pointsbetus,1.67
2020-12-28 22:46:28.363354,Dallas Cowboys,bookmaker,1.67
2020-12-28 22:46:28.363356,Dallas Cowboys,bovada,1.65
2020-12-28 22:46:28.363357,Dallas Cowboys,betmgm,1.67
2020-12-28 22:46:28.363359,Dallas Cowboys,gtbets,1.67
2020-12-28 22:46:28.363360,Dallas Cowboys,betfair,1.66
2020-12-28 22:46:28.363362,Dallas Cowboys,caesars,1.67
2020-12-28 22:46:28.363364,New York Giants,lowvig,2.37
2020-12-28 22:46:28.363366,New York Giants,betonlineag,2.37
2020-12-28 22:46:28.363367,New York Giants,williamhill_us,2.3
2020-12-28 22:46:28.363369,New York Giants,fanduel,2.32
2020-12-28 22:46:28.363370,New York Giants,sugarhouse,2.23
2020-12-28 22:46:28.363372,New York Giants,unibet,2.23
2020-12-28 22:46:28.363373,New York Giants,betrivers,2.23
2020-12-28 22:46:28.363375,New York Giants,draftkings,2.23
2020-12-28 22:46:28.363376,New York Giants,pointsbetus,2.3
2020-12-28 22:46:28.363378,New York Giants,bookmaker,2.28
2020-12-28 22:46:28.363379,New York Giants,bovada,2.35
2020-12-28 22:46:28.363381,New York Giants,betmgm,2.25
2020-12-28 22:46:28.363383,New York Giants,gtbets,2.3
2020-12-28 22:46:28.363384,New York Giants,betfair,2.4
2020-12-28 22:46:28.363386,New York Giants,caesars,2.3
2020-12-28 22:46:28.363388,Cleveland Browns,williamhill_us,1.3
2020-12-28 22:46:28.363390,Cleveland Browns,unibet,1.3
2020-12-28 22:46:28.363391,Cleveland Browns,betrivers,1.3
2020-12-28 22:46:28.363393,Cleveland Browns,sugarhouse,1.3
2020-12-28 22:46:28.363394,Cleveland Browns,draftkings,1.3
2020-12-28 22:46:28.363396,Cleveland Browns,betmgm,1.33
2020-12-28 22:46:28.363397,Cleveland Browns,betfair,1.28
2020-12-28 22:46:28.363399,Cleveland Browns,bovada,1.29
2020-12-28 22:46:28.363400,Cleveland Browns,pointsbetus,1.29
2020-12-28 22:46:28.363402,Cleveland Browns,fanduel,1.34
2020-12-28 22:46:28.363404,Cleveland Browns,gtbets,1.29
2020-12-28 22:46:28.363405,Pittsburgh Steelers,williamhill_us,3.75
2020-12-28 22:46:28.363407,Pittsburgh Steelers,unibet,3.55
2020-12-28 22:46:28.363408,Pittsburgh Steelers,betrivers,3.55
2020-12-28 22:46:28.363410,Pittsburgh Steelers,sugarhouse,3.55
2020-12-28 22:46:28.363411,Pittsburgh Steelers,draftkings,3.55
2020-12-28 22:46:28.363413,Pittsburgh Steelers,betmgm,3.5
2020-12-28 22:46:28.363414,Pittsburgh Steelers,betfair,3.8
2020-12-28 22:46:28.363416,Pittsburgh Steelers,bovada,3.75
2020-12-28 22:46:28.363418,Pittsburgh Steelers,pointsbetus,3.65
2020-12-28 22:46:28.363419,Pittsburgh Steelers,fanduel,3.35
2020-12-28 22:46:28.363421,Pittsburgh Steelers,gtbets,3.7
2020-12-28 22:46:28.363423,Baltimore Ravens,betonlineag,1.14
2020-12-28 22:46:28.363425,Baltimore Ravens,lowvig,1.14
2020-12-28 22:46:28.363426,Baltimore Ravens,williamhill_us,1.13
2020-12-28 22:46:28.363428,Baltimore Ravens,fanduel,1.17
2020-12-28 22:46:28.363429,Baltimore Ravens,bookmaker,1.14
2020-12-28 22:46:28.363430,Baltimore Ravens,pointsbetus,1.14
2020-12-28 22:46:28.363432,Baltimore Ravens,bovada,1.12
2020-12-28 22:46:28.363433,Baltimore Ravens,sugarhouse,1.14
2020-12-28 22:46:28.363435,Baltimore Ravens,betrivers,1.14
2020-12-28 22:46:28.363437,Baltimore Ravens,unibet,1.14
2020-12-28 22:46:28.363438,Baltimore Ravens,draftkings,1.14
2020-12-28 22:46:28.363442,Baltimore Ravens,betmgm,1.14
2020-12-28 22:46:28.363444,Baltimore Ravens,gtbets,1.14
2020-12-28 22:46:28.363445,Baltimore Ravens,betfair,1.17
2020-12-28 22:46:28.363447,Baltimore Ravens,caesars,1.14
2020-12-28 22:46:28.363449,Cincinnati Bengals,betonlineag,6.2
2020-12-28 22:46:28.363450,Cincinnati Bengals,lowvig,6.2
2020-12-28 22:46:28.363452,Cincinnati Bengals,williamhill_us,6.25
